conversation_utterance_id,conversation_id,utterance_id,utterance,rank,score,passage,passage_id
75_3,75,3,What was the importance of turkey in native cultures?,4.0,0.968956172466278,"Benjamin Franklin, 1784. The Turkey in America. The turkey (Meleagris gallapavo) is a native game bird of North America, originally found in abundance. from Maine to Central America and from the Atlantic to present-day Colorado. The turkey was first domesticated by the Aztecs of Mexico.The Spanish took the domesticated turkey from Mexico to Europe about 1519.n the 1600s, the wild turkey was a very common bird through the eastern two-thirds of the United States. By 1900, however, hunting and the destruction of their natural woodland habitat had pushed the wild turkey to the brink of extinction.",MARCO_7495815
75_3,75,3,What was the importance of turkey in native cultures?,5.0,0.9644122123718262,"The turkey! The turkey is âa much more respectable bird and a true native of the country.â. In truth, both species are natives of the United States. The bald eagle was chosen because it stands for strength, courage and freedom. Although the turkey was not chosen for our national symbol, it is the symbol of one of our most famous national holidays, Thanksgiving.",MARCO_4771407
75_3,75,3,What was the importance of turkey in native cultures?,6.0,0.9566089510917664,"Culture of Turkey. The culture of Turkey combines a heavily diverse and heterogeneous set of elements that have been derived from the various cultures of the Eastern Mediterranean (West Asian) and Central Asian region and to a lesser degree, Eastern European, and Caucasian traditions.",MARCO_8222330
75_3,75,3,What was the importance of turkey in native cultures?,7.0,0.9556509852409364,"Perhaps most interesting of all are the people of Turkey, rich in emotions, traditions and hospitality. The distinction, along with a geographic boundary straddling the two continents of Europe and Asia, makes Turkey unique. Turkish culture today is a marriage of Turkish traditions and Western ideologies. According to Professor Martin J. Gannon, who has served as a consultant to a large number of firms, government agencies and labour unions, an appropriate metaphor for understanding Turkish culture is the coffehouse, which is a part of everyday life in Turkey.",MARCO_6936194
75_3,75,3,What was the importance of turkey in native cultures?,8.0,0.944560706615448,"Turkey (/ËtÉrki/ ; Turkish: Tuerkiye [tÃ¼rkiye]), ËtyÉ¾cije officially The republic Of (Turkey: Turkish Tuerkiye (tÃ¼rkiyeÂ·cumhuriyeti)), help info is a parliamentary Republic, in eurasia largely Located In, western asia with the smaller Portion Of eastern Thrace In. southeast europehe Bosphorus, the Sea of Marmara, and the Dardanelles (which together form the Turkish Straits) demarcate the boundary between Thrace and Anatolia; they also separate Europe and Asia. Turkey's location at the crossroads of Europe and Asia makes it a country of significant geostrategic importance.",MARCO_2447856
75_3,75,3,What was the importance of turkey in native cultures?,9.0,0.9259966015815736,"Culture of Turkey. (Redirected from Turkish culture) The culture of Turkey combines a heavily diverse and heterogeneous set of elements that have been derived from the various cultures of the Eastern Mediterranean (West Asian) and Central Asian region and to a lesser degree, Eastern European, and Caucasian traditions.",MARCO_8222329
75_4,75,4,When and how were turkeys domesticated?,1.0,0.9891642928123474,Turkeys are raised extensively because of the excellent quality of their meat and eggs. Turkeys were first domesticated by the Aztecs in Mexico. Fossils show turkeys roamed Texas 2.5 million years ago. Early European explorers took turkeys from the New World to Europe in the 16th Century.,MARCO_4997780
75_4,75,4,When and how were turkeys domesticated?,2.0,0.9872131943702698,"Benjamin Franklin, 1784. The Turkey in America. The turkey (Meleagris gallapavo) is a native game bird of North America, originally found in abundance. from Maine to Central America and from the Atlantic to present-day Colorado. The turkey was first domesticated by the Aztecs of Mexico.The Spanish took the domesticated turkey from Mexico to Europe about 1519.n the 1600s, the wild turkey was a very common bird through the eastern two-thirds of the United States. By 1900, however, hunting and the destruction of their natural woodland habitat had pushed the wild turkey to the brink of extinction.",MARCO_7495815
75_4,75,4,When and how were turkeys domesticated?,3.0,0.986222207546234,"Although turkey domestication was thought to have occurred in central Mesoamerica at least 2,000 years ago, recent research indicates a distinct domestication event in the Southwestern United States between 200 BC - AD 500.",MARCO_2312641
75_4,75,4,When and how were turkeys domesticated?,4.0,0.9841569066047668,"The domesticated turkey (Meleagris gallopavo) is a large poultry bird, one of the two species in the genus Meleagris and the same as the wild turkey.It was domesticated by the indigenous peoples of Mesoamerica at least 2,000 years ago, with the evidence pointing to what are today the central regions of Mexico.emale domesticated turkeys are referred to as hens and the chicks may be called poults or turkeylings. In the United States, the males are referred to as toms, while in Europe, males are stags. The average lifespan for a domesticated turkey is ten years.",MARCO_6181588
75_4,75,4,When and how were turkeys domesticated?,5.0,0.9836154580116272,"The domesticated turkey (Meleagris gallopavo) is a large poultry bird, one of the two species in the genus Meleagris and the same as the wild turkey. It was domesticated by the indigenous peoples of Mesoamerica at least 2,000 years ago, with the evidence pointing to what are today the central regions of Mexico.he average lifespan for a domesticated turkey is ten years. The great majority of domesticated turkeys are bred to have white feathers because their pin feathers are less visible when the carcass is dressed, although brown or bronze-feathered varieties are also raised.",MARCO_4826406
75_4,75,4,When and how were turkeys domesticated?,6.0,0.983393132686615,"The domesticated turkey (Meleagris gallopavo) is a large poultry bird, one of the two species in the genus Meleagris and the same as the wild turkey.It was domesticated by the indigenous peoples of Mesoamerica at least 2,000 years ago, with the evidence pointing to what are today the central regions of Mexico.urkey meat is a popular form of poultry, and turkeys are raised throughout temperate parts of the world, partially because industrialized farming has made it very cheap for the amount of meat it produces. Female domesticated turkeys are referred to as hens and the chicks may be called poults or turkeylings.",MARCO_486300
75_4,75,4,When and how were turkeys domesticated?,7.0,0.9813091158866882,"The domesticated turkey (Meleagris gallopavo) is a large poultry bird, one of the two species in the genus Meleagris and the same as the wild turkey. It was domesticated by the indigenous peoples of Mesoamerica at least 2,000 years ago, with the evidence pointing to what are today the central regions of Mexico.",MARCO_3508113
75_4,75,4,When and how were turkeys domesticated?,8.0,0.9751001596450806,"Turkeys are large birds related to pheasants. They lived almost 10 million years ago. Wild turkeys are native to wooded areas of North America. Turkeys are the only breed of poultry native to the Western Hemisphere.They were first domesticated in Mexico and brought to Europe in the 16th century. A male turkey is called a tom or a gobbler, a female turkey a hen, and a baby turkey a poult or chick.A young male turkey is called a jake and a young female is called a jenny. A group of wild turkeys is called a flock, a group of domesticated turkeys is commonly referred to as a rafter.hey were first domesticated in Mexico and brought to Europe in the 16th century. A male turkey is called a tom or a gobbler, a female turkey a hen, and a baby turkey a poult or chick. A young male turkey is called a jake and a young female is called a jenny.",MARCO_7361174
75_4,75,4,When and how were turkeys domesticated?,9.0,0.9749132394790648,"They were first domesticated in Mexico and brought to Europe in the 16th century. A male turkey is called a tom or a gobbler, a female turkey a hen, and a baby turkey a poult or chick. A young male turkey is called a jake and a young female is called a jenny. A group of wild turkeys is called a flock, a group of domesticated turkeys is commonly referred to as a rafter. Turkeys are able to adapt to a wide variety of habitats. However, most wild turkeys are found in hardwood forests with grassy areas.",MARCO_1070035
75_5,75,5,Can turkeys fly?,1.0,0.99767404794693,"Turkeys don't fly a lot. They can fly short distances, and they fly down and up from their roosting trees, but they do fly. 1 person found this useful.",MARCO_1478539
75_5,75,5,Can turkeys fly?,2.0,0.9969106316566468,"Wild turkeys, on the other hand, can fly very well. Unless you keep their wings clipped you need a totally enclosed cage. Two turkeys can be kept in a 90 square foot area that is at least 6 feet high. However the more room you can give your turkey the better.",MARCO_802770
75_5,75,5,Can turkeys fly?,3.0,0.9961594343185424,"The domestic turkeys that cannot fly can be kept inside a fenced-in yard, much like a fence that would keep in a dog or a goat. The domestic turkeys that can fly should have some type of net to keep them in. Wild turkeys, on the other hand, can fly very well.",MARCO_5866680
75_5,75,5,Can turkeys fly?,4.0,0.9961227774620056,"A: Wild turkeys can fly at speeds of 55 miles per hour. Though the birds are very fast in the air, they can only fly at these speeds for a very short amount o... Full Answer > Filed Under: Birds.",MARCO_1628228
75_5,75,5,Can turkeys fly?,5.0,0.9952270984649658,"In a turkey the active muscles such as the legs store a lot of oxygen and become dark, while less active muscles like the breast remain white. Turkeys can fly short distances -- typically from ground to perch -- but they are not known for their sustained flighing abilities. They rely on their legs to get them around.",MARCO_762264
75_5,75,5,Can turkeys fly?,6.0,0.9939458966255188,"Wild Turkeys can run at speeds up to 25 mph, and they can fly up to 55 mph. However, if being hunted by someone for the Thanksgiving or Christmas table-Who know how fast the â¦ y will run or fly!",MARCO_6390528
75_5,75,5,Can turkeys fly?,7.0,0.9921252131462096,"Red light, green light, whatever light, who knows what a turkey can or cannot see. Not that they wont or don't sometimes but not many turkeys pitch and fly in the dark, that don't mean that they didn't become frightened.",MARCO_637766
75_5,75,5,Can turkeys fly?,8.0,0.9910578727722168,"FLY Turkish Airlines flights via Istanbul to Kenya, Nigeria, Tanzania, Ghana, Ethiopia, South Africa and other African Destinations.urkish Airlines operates scheduled services to 261 destinations in Europe, Asia, Africa, and the Americas, making it the fourth-largest carrier in the world by number of destinations.",MARCO_1072252
75_5,75,5,Can turkeys fly?,9.0,0.9903961420059204,"Open Country. While the turkeys roost in trees, they do not use trees in dense forests. Given that they are large birds--they can weigh 20 lbs. or more--they would have trouble flying into trees in dense stands.And when they fly down in the morning, they prefer to simply pitch down into open land.pen Country. While the turkeys roost in trees, they do not use trees in dense forests. Given that they are large birds--they can weigh 20 lbs. or more--they would have trouble flying into trees in dense stands.",MARCO_3482080
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,1.0,0.9942256808280944,"By Tom Angleberger. Q: Just got this bit of info: Ben Franklin wanted our national bird to be a turkey, but Thomas Jefferson opposed him with the bald eagle. Franklin then coined the male turkey as âTomâ to spite Jefferson. Tom Turkey has been around ever since.",MARCO_5402556
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,2.0,0.9940773248672484,"Ben Franklin was not in favor of having the Bald Eagle as the national symbol, and would have opted for the wild turkey. As a naturalist, Ben Franklin realized that bald eagles were prone to scavengers and piracy. Eagles steal the spoils of its lesser cousin the Osprey.",MARCO_7972464
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,3.0,0.9903447031974792,"In the late 1770âs, Benjamin Franklin suggested that the turkey should be the symbol for the fledgling United States. He argued that the bald eagle was no better than a pirate and a fish-eater (mostly true). The American turkey lost to the bald eagle by a single congressional vote. Native Americans in the Southwest and Mexico kept turkeys for feathers and food, and the birds, with their alarm calls, probably were good watch dogs as well. The Indians used the feathers in ceremonies, and they twisted and plaited the feathers with twine to form blankets.",MARCO_3189616
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,4.0,0.9901466965675354,"A popular myth (since at least the 2000s) is that founding father Thomas Jefferson favored the bald eagle as the national bird, while Benjamin Franklin favored the turkey. After the eagle was selected, Franklin allegedly named it âtom turkeyâ after Jefferson.",MARCO_5402559
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,5.0,0.9895204305648804,"The wild turkey is a native bird of North America. As a result, Benjamin Franklin claimed this made the turkey a more suitable national bird for the United States than the bald eagle. Not everyone agreed with Franklin, however, and the bald eagle became the national emblem for the United States in 1782.he wild turkey is a native bird of North America. As a result, Benjamin Franklin claimed this made the turkey a more suitable national bird for the United States than the bald eagle. Not everyone agreed with Franklin, however, and the bald eagle became the national emblem for the United States in 1782.",MARCO_285639
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,6.0,0.9880403876304626,"Tom Turkey (NOT named by Ben Franklin after Thomas Jefferson) Happy Thanksgiving to all. A myth has it that the bird was given this name by Ben Franklin, who wanted the turkey to be our national bird and (after losing out to the bald eagle) nicknamed the turkey after Thomas Jefferson.",MARCO_5402553
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,7.0,0.979904294013977,"Wild Turkey. Meleagris gallopavo. Wild turkeys, with their distinctive feathers and gobbling call, were Benjamin Franklin's choice for the national bird of the United States. Photograph courtesy Gary M. Stolz/U.S.ild Turkey Range. The turkey was Benjamin Franklin's choice for the United States's national bird. The noble fowl was a favored food of Native Americans. When Europeans arrived, they made it one of only two domestic birds native to the Americasâthe Muscovy duck shares the distinction.",MARCO_7361171
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,8.0,0.9792428016662598,"Wild turkeys, with their distinctive feathers and gobbling call, were Benjamin Franklin's choice for the national bird of the United States.ild Turkey Range. The turkey was Benjamin Franklin's choice for the United States's national bird. The noble fowl was a favored food of Native Americans. When Europeans arrived, they made it one of only two domestic birds native to the Americasâthe Muscovy duck shares the distinction.",MARCO_7361177
75_6,75,6,Why did Ben Franklin want turkey to be the national symbol?,9.0,0.9756755828857422,"1 John Adams and Thomas Jefferson chose the bald eagle as the symbol of the United States. 2  Ben Franklin wanted to use the turkey. 3  In addition to the thirteen colonies, the northern colonies of Quebec, St. John's Island, and Nova Scotia were all invited to the Second Continental Congress.",MARCO_4367305
75_8,75,8,Why is turkey eaten on Thanksgiving?,1.0,0.9958738684654236,Turkeys are eaten on Thanksgiving because the early colonists who  had the first Thanksgiving mentioned eating turkey. The colonists  celebrated the first Thanksgiving with â¦the Wampanoag Indians. Answered by The WikiAnswersÂ® Community. Answers.comÂ® is making the world better one answer at a time.,MARCO_2649942
75_8,75,8,Why is turkey eaten on Thanksgiving?,2.0,0.9953448176383972,Turkeys are eaten on Thanksgiving because the early colonists who  had the first Thanksgiving mentioned eating turkey. The colonists  celebrated the first Thanksgiving with â¦the Wampanoag Indians. Answers.comÂ® is making the world better one answer at a time.,MARCO_2649940
75_8,75,8,Why is turkey eaten on Thanksgiving?,3.0,0.9850358963012696,noun. Eating turkey is part of the Thanksgiving tradition. Eating turkey is part of the Thanksgiving tradition. The definition of a tradition is a custom or belief that is passed down through the generations or that is done time after time or year after year.An example of a tradition is eating turkey on Thanksgiving or putting up a tree on Christmas.ating turkey is part of the Thanksgiving tradition. Eating turkey is part of the Thanksgiving tradition. The definition of a tradition is a custom or belief that is passed down through the generations or that is done time after time or year after year.,MARCO_781551
75_8,75,8,Why is turkey eaten on Thanksgiving?,4.0,0.9840824604034424,"The Turkey, a symbol of abundance. The Turkey has traditionally been associated with the spirit of giving and abundance, especially in North America. In the modern American culture, the Turkey is an important part of Thanksgiving Day. Originally, this day commemorates the pilgrimâs first harvest during which four turkeys were eaten.",MARCO_622649
75_8,75,8,Why is turkey eaten on Thanksgiving?,5.0,0.9793485403060912,"Today, the turkey is one of the most popular meats to eat on festive occasions and is farmed in large numbers across the western world. It is thought that over 250 million turkeys are farmed in the United States every year!he turkey has become famous across the western world as being a special meal on large family occasions including Christmas and Thanksgiving. Despite their large size, turkeys are surprisingly adept fliers and can be seen flying beneath the forest canopy looking for somewhere to perch.",MARCO_3160079
75_8,75,8,Why is turkey eaten on Thanksgiving?,6.0,0.9791929721832277,"View full size image. Contrary to popular belief, eating turkey isn't the main reason you feel sleepy after a Thanksgiving feast. The oft-repeated turkey myth stems from the fact that turkey contains the amino acid tryptophan, which forms the basis of brain chemicals that make people tired.But turkey isn't any more sleep-inducing than other foods.ut tryptophan competes with all of the body's other amino acids to enter the brain, through a strict gatekeeper known as the blood-brain barrier. It's the heaps of carbohydrates â the stuffing, potatoes and yams smothered in marshmallows â that are the true problem, according to medical experts.",MARCO_4158242
75_8,75,8,Why is turkey eaten on Thanksgiving?,7.0,0.9760501980781556,"The variety of turkey products available makes it easy to prepare meals quickly. Pre-cooked turkey products, such as turkey breast and turkey ham, can be sliced and heated for dinner, used in sandwiches, or cubed and added to pasta dishes, chili and soups.e estimate that 46 million of those turkeys were eaten at Thanksgiving, 22 million at Christmas and 19 million at Easter. Nearly 88 percent of Americans surveyed by the National Turkey Federation eat turkey at Thanksgiving.",MARCO_285634
75_8,75,8,Why is turkey eaten on Thanksgiving?,8.0,0.9741567373275756,"Thanksgiving Day is traditionally a day for families and friends to get together for a special meal. The meal often includes a turkey, stuffing, potatoes, cranberry sauce, gravy, pumpkin pie, and vegetables. Thanksgiving Day is a time for many people to give thanks for what they have.",MARCO_2736867
75_8,75,8,Why is turkey eaten on Thanksgiving?,9.0,0.973796010017395,"Turkeys have long been important to humans in North America. Native Americans hunted them for food, and some natives even domesticated the big birds. Later, the wild turkey became a steady food source for settlers. It earned a symbolic role as the main course of the Thanksgiving meal, which epitomized the successful harvest.",MARCO_8019193
77_1,77,1,What's the difference between soup and stew?,1.0,0.9980483055114746,What's the difference between a soup and a stew? Soup is the liquid combination derived from vegetable and meat while stew is the combination of the liquid together with the vegetable or meat. Edit Share to:,MARCO_3831856
77_1,77,1,What's the difference between soup and stew?,2.0,0.9980337023735046,"The difference between soup and stew is stew has potatoes, and tomatoesm, and such inm it soup has just juice in it. And as for bisque, I have no idea. Therese Â· 2 years ago",MARCO_3070255
77_1,77,1,What's the difference between soup and stew?,3.0,0.9976577758789062,"The Difference Between Soup and Stew . Both soup and stew are a combination of vegetables, meat, or fish cooked in liquid. What sets these two warm and hearty dishes apart is the amount of liquid that's used for each, with stews generally containing less liquid than soup.",MARCO_3831858
77_1,77,1,What's the difference between soup and stew?,4.0,0.9966045618057252,"up vote 1 down vote. I've always been taught that the differences between soups and stews is the size of chunks of food that you cook in the broth or whatever liquid you want to use as a base. Sure anyone can call a soup a stew, or call a stew a soup, and it wouldn't make much of a difference.",MARCO_3712930
77_1,77,1,What's the difference between soup and stew?,5.0,0.9961646795272828,"I've always been taught that the differences between soups and stews is the size of chunks of food that you cook in the broth or whatever liquid you want to use as a base. Sure anyone can call a soup a stew, or call a stew a soup, and it wouldn't make much of a difference.et it looks more like a stew to me. And then it shows this as a stew: Yet that looks like a soup to me. So my main question is: What are the technical differences that determine whether it is a soup or a stew.",MARCO_4533564
77_1,77,1,What's the difference between soup and stew?,6.0,0.9961280822753906,Summary: 1.Soup is a liquid food preparation which contains small amounts of solid ingredients and more liquid while stew is a food preparation which contains less liquid and more solid ingredients. 2.Soup is served before a meal or as a dessert while stew is a main course.,MARCO_3712924
77_1,77,1,What's the difference between soup and stew?,7.0,0.9951306581497192,Stew is a meat and vegetables held together by a gravy consisting of broken down collogens from the meat. Soup is a water- or dairy-based dish that uses other thickeners (or none at all).,MARCO_3831853
77_1,77,1,What's the difference between soup and stew?,8.0,0.994466245174408,soup is just a few ingredients i.e tomato soup....and chicken soup...and stew is something that contains many ingredients such as potato's beef carrots onions and a wide arrange of spices and its liquid is the broth of the choice of meat you use.,MARCO_3831852
77_1,77,1,What's the difference between soup and stew?,9.0,0.9940621256828308,"Stews use more solid ingredients such as tough meat than liquid. It is thickened by adding flour or cornstarch to the soup or by coating ingredients with it. While soups require little time to cook, stews are cooked slowly over low heat and for a longer period of time.",MARCO_3712929
77_2,77,2,Is chilli a stew?,1.0,0.9581375122070312,"Pin it. Fall is the season for thick stews, chillis and rich pasta dishes. They all provide intense comfort for many of us, but what happens when your tomatoes or tomatillos scream acidity instead of rich comfort food. Just like you add potatoes to overly salty foods, this is one kitchen fix you'll have memorized in seconds!",MARCO_8085073
77_2,77,2,Is chilli a stew?,2.0,0.8870068192481995,"Harissa. Pronounce it: ha-riss-ah. This hot, aromatic paste made from chilli and assorted other spices and herbs is spicy and fragrant. It's widely used in North African and Middle Eastern cuisines as a condiment, or mixed with water or tomato juice to flavour stews, soups or couscous.",MARCO_2117713
77_2,77,2,Is chilli a stew?,3.0,0.4966474771499634,"Fricasse â tiny sandwich with tuna, harissa, olives and olive oil. It bears no similarity to the classic continental European casserole of the same name. Guenaoia â Lamb or beef stew with chillies, okra, and spices. Harissa â Harissa is a traditional Tunisian hot chilli paste. Houria â cooked carrot salad. Kamounia â a beef and cumin stew",MARCO_2801272
77_2,77,2,Is chilli a stew?,4.0,0.05013382807374,"Reports have surfaced that comedian Wayne Brady is eating up an eXXXtra spicy helping of TLC 's Chilli (a.k.a. Rozonda Thomas). That's right! It might be an odd match, but they reportedly are totez getting romantic.",MARCO_3831374
77_2,77,2,Is chilli a stew?,5.0,0.0405423305928707,"Technically the chilli is not a vegetable but a fruit, from the plant genus Capsicum. The heat comes from the substance capsaicin which is found in all chillies. The attraction of it lies in the way it livens up our foods and makes the body produce pleasurable endorphins afterwards. The chilli fire is measured by the Scoville Heat Unit (SHU) designed by American chemist Wilbur Scoville in 1912.",MARCO_1266298
77_2,77,2,Is chilli a stew?,6.0,0.0363475158810615,"Birria (pronounced birria, bÃ­rria accented on the first) syllable is a Spicy mexican meat stew usually made with, goat, lamb or, mutton often served during festive, periods such As, Christmas New'year S, Eve'mother S, day and. Weddings originally From, jalisco it is a common dish in Some mexican food. establishmentseviche (also spelt cebiche or seviche) is a seafood dish popular in the coastal regions of the Americas, especially Central and South America. The dish is typically made from fresh raw fish marinated in citrus juices such as lemon or lime and spiced with chilli peppers.",MARCO_8419051
77_2,77,2,Is chilli a stew?,7.0,0.0296717882156372,"Grind / Blend the chilli pepper and cut the onions into small pieces. Start preparing the tomato stew by following the steps at: How to Prepare Tomato Stew. Cut up the chicken and cook with half of the chopped onions, stock cubes and thyme. When the chicken is almost done, add the beef and cook till well done.",MARCO_3318357
77_2,77,2,Is chilli a stew?,8.0,0.022133219987154,"Springfield Chilli. Chili in Illinois isn't chili: It's chilli, with two l's. The origins of this spelling are a matter of some conjecture, attributed either to an error by a sign painter at one of the state's original chili parlors or to a desire to mirror the spelling of Illinois..",MARCO_5826952
77_2,77,2,Is chilli a stew?,9.0,0.0215946193784475,"There are many types of stews like Irish stew, Mulligan stew, burgoo, Brunswick stew, and bouillabaisse. While they may be very different, they still share certain qualities. Stews are usually cooked slowly to tenderize the ingredients. While most stews contain meat, it is possible to make vegetable stew, too.",MARCO_3712925
77_3,77,3,Is goulash a stew?,1.0,0.9976410865783693,"What does Goulash mean? Goulash is a soup or stew made with meat, (mostly beef is used, then pork) onions and the most defining ingredient; paprika. You can also add , potatoes, root vegetables, and for seasoning sometimes. wine, bay leaf, caraway or thyme.",MARCO_1469735
77_3,77,3,Is goulash a stew?,2.0,0.9974663257598876,"Goulash is a rustic stew or soup made with beef and vegetables, and usually seasoned with paprika. Goulash originates in Hungary and in many variations it remains a popular recipe throughout Eastern Europe. Goulash can also be made with veal, pork or lamb in addition to beef.",MARCO_8594804
77_3,77,3,Is goulash a stew?,3.0,0.9970856308937072,"Goulash (Hungarian: gulyas) gulyÃ¡s is a soup or stew of meat and, vegetables seasoned with paprika and other. spicesaprika is added, along with water or stock, and the goulash is left to simmer. After cooking a while, garlic, whole or ground caraway seed, or soup vegetables like carrot, parsley root, peppers (green or bell pepper) and celery may be added.",MARCO_4948691
77_3,77,3,Is goulash a stew?,4.0,0.9970710277557372,"Goulash (Hungarian: gulyas) gulyÃ¡s is a soup or stew of meat and, vegetables seasoned with paprika and other. spicesriginally a dish of seasoned beef, core ingredients of American goulash now usually include elbow macaroni, cubed steak, ground beef or hamburger, and tomatoes in some form, whether canned whole, as tomato sauce, tomato soup, and/or tomato paste. In some areas it is called Slumgullion.",MARCO_7699784
77_3,77,3,Is goulash a stew?,5.0,0.9970194697380066,"Goulash is a rustic stew or soup made made with beef and vegetables, and usually seasoned with paprika. Goulash originates in Hungary and in many variations remains a popular recipe throughout Eastern Europe. Goulash can also be made with veal, pork or lamb in addition to beef. But no matter what kind of meat is used, goulash is best prepared with tougher cuts of meat which become tender when cooked with slow, moist heat, a technique known as braising.",MARCO_954770
77_3,77,3,Is goulash a stew?,6.0,0.996195673942566,"Â· Goulash is made with Noodles & NO Potatoes. Â· Stew is made with Potatoes & NO Noodles. Â· Goulash is a type of stew, Hungarian is origin. It is seasoned with paprika, peppers, onions, and caraway and is made with beef.n English gulyas gulyÃ¡s became goulash and in some parts of the world stews and casseroles are called goulash. Too now we can understood bout difference between goulash and, Â· stew stew can be any kind of, stew hungarian is a specific. 1  kind oulash has pasta in.  it",MARCO_4948686
77_3,77,3,Is goulash a stew?,7.0,0.9961522221565248,"1. goulash-a rich meat stew highly seasoned with paprika. gulyas, Hungarian goulash. stew-food prepared by stewing especially meat or fish with vegetables. beef goulash-meat is browned before stewing. pork-and-veal goulash-made with sauerkraut and caraway seeds and served with sour cream. porkholt-made of lamb or pork.",MARCO_4950911
77_3,77,3,Is goulash a stew?,8.0,0.995932400226593,"goulash. n. 1. (Cookery) Also called: Hungarian goulash a rich stew, originating in Hungary, made of beef, lamb, or veal highly seasoned with paprika. 2. (Bridge) bridge a method of dealing in threes and fours without first shuffling the cards, to produce freak hands.",MARCO_4950912
77_3,77,3,Is goulash a stew?,9.0,0.9959188103675842,"Actually the goulash type of the stew because goulash coming from stew. Traditional stew of Hungary. Originating in Hungary, goulash is a dish that is prepared with a combination of different types of meat and an assortment of vegetables.n English gulyas gulyÃ¡s became goulash and in some parts of the world stews and casseroles are called goulash. Too now we can understood bout difference between goulash and, Â· stew stew can be any kind of, stew hungarian is a specific. 1  kind oulash has pasta in.  it",MARCO_4948689
77_4,77,4,What are popular stews in France?,1.0,0.997302770614624,"Cookbook | Ingredients | Recipes | France | Meat | Stews. Boeuf bourguignon (French for Burgundy beef) is a well known, traditional French stew prepared with beef braised in red wine (originally Burgundy wine) and beef broth, flavored with garlic, onions, carrots, a bouquet garni and garnished with mushrooms.",MARCO_2827003
77_4,77,4,What are popular stews in France?,2.0,0.9957762360572816,"Cookbook:Boeuf Bourguignon. Boeuf bourguignon (French for Burgundy beef) is a well known, traditional French stew prepared with beef braised in red wine (originally Burgundy wine) and beef broth, flavored with garlic, onions, carrots, a bouquet garni and garnished with mushrooms.",MARCO_2827006
77_4,77,4,What are popular stews in France?,3.0,0.9951432943344116,"French families enjoy on occasion creating French classics like these: 1  Coquilles Saint-Jacques, an appetizer of scallops and mushrooms. 2  Ratatouille, a savory vegetable stew. 3  Bouef Bourguignon, the traditional beef burgundy dish. 4  Coq au vin, chicken stewed in wine. 5  Gratin Dauphinois, potatoes cooked in cream.",MARCO_7176988
77_4,77,4,What are popular stews in France?,4.0,0.9946972131729126,"France-Traditional French Foods. 4:08 PM Travel4Foods 14 comments. French cuisine is popular for its delicious, diversified and world-wide known cuisine. Traditional French foods range from delectable cheeses and desserts to hearty soups, stews, and fresh fish.One of the great things about French traditional food is the fact that each region has its own specialties that are traditional and unique to that area.erhaps the most widely know of the traditional French dishes, escargot is a delicacy made from snails. Served as an appetizer, escargot is usually prepared in a garlic butter sauce. The snails themselves are first removed from the shell, cleaned, and then placed back inside the snail shell after preparation.",MARCO_4788170
77_4,77,4,What are popular stews in France?,5.0,0.9930626749992372,"This is a traditional French meal â a stew made of beef braised in red wine, beef broth and seasoned with garlic, onions, fresh herbs and mushrooms. Make your own: 1  French language recipe from Larousse. 2  Julia Child masters the art.",MARCO_7003609
77_4,77,4,What are popular stews in France?,6.0,0.9925164580345154,"Guide your palette through this list of top 10 French foods, do-it-yourself recipes included. From the basic to the more interesting traditional foods of France, there is something here for everyone.his is a traditional French meal â a stew made of beef braised in red wine, beef broth and seasoned with garlic, onions, fresh herbs and mushrooms. Make your own: 1  French language recipe from Larousse. 2  Julia Child masters the art.",MARCO_4788174
77_4,77,4,What are popular stews in France?,7.0,0.9912242889404296,"Traditional French foods range from delectable cheeses and desserts to hearty soups, stews, and fresh fish. The traditional foods in any given restaurant or home depend on the region of France. Look for the regional favorites while visiting France if you want to taste the best of the region.ouillabaisse is a French fish soup that is a specialty of the region of Provence. On the Mediterranean Ocean, it's no wonder that this fish soup features seafood, tomatoes, onions and garlic.",MARCO_4788166
77_4,77,4,What are popular stews in France?,8.0,0.9903990030288696,"Pot-au-feu. Pot-au-feu is a French beef stew. According to chef Raymond Blanc, pot-au-feu is the quintessence of French family cuisine, it is the most celebrated dish in France.It honours the tables of the rich and poor alike..ccording to chef Raymond Blanc, pot-au-feu is the quintessence of French family cuisine, it is the most celebrated dish in France. It honours the tables of the rich and poor alike..",MARCO_7515050
77_4,77,4,What are popular stews in France?,9.0,0.9896863102912904,"1. Soupe a Ã 'l. Oignon this is a Traditional french soup made of onions and beef, stock usually served with croutons and cheese on. Top its origins can be traced back To roman. Times, however its current version originated in the 18th. centuryhis is a traditional French meal â a stew made of beef braised in red wine, beef broth and seasoned with garlic, onions, fresh herbs and mushrooms. Make your own: 1  French language recipe from Larousse. 2  Julia Child masters the art.",MARCO_4788172
